1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
994,7036,12148,7144,8909,11281,4524,950,4294,4265,717,271,1,0,57,345,829,266,946,501,543,1433,798,276,250,193,2232,1336,2025,4952,28,49,970,441,553,2231,13603,1543,927,1433,47,1430,1529,247,111,95,2335,1009,82,1782,4662,3185,9,75,256,329,3,1,245,790,75,48,1248,147,4705,1752,234,240,1320,1182,1353,2384
709,7268,12343,7220,9416,11152,4285,753,4140,4412,732,323,1,0,54,328,688,288,631,460,610,1468,729,352,416,137,2387,1213,1993,5063,25,48,1020,430,455,1981,13955,1624,797,1290,32,1445,1521,259,120,93,2524,908,71,1782,4656,3489,12,169,185,412,1,1,201,765,66,55,980,142,4548,1807,195,362,1376,1194,1288,2382
1033,6977,12211,7431,9295,11240,4185,950,4270,4291,786,232,1,0,29,371,599,324,873,332,801,1550,757,400,354,151,2383,1247,2005,5084,43,74,988,471,620,2030,13853,1794,850,1290,37,1365,1433,250,113,91,2433,1074,62,1936,4773,3439,95,74,200,366,1,1,204,777,75,59,1061,109,4603,1789,216,350,1372,1067,1366,2361
758,7093,12140,7408,9144,10965,4376,774,4287,4244,728,231,1,0,37,383,646,304,844,577,864,1290,688,299,306,104,2438,1175,1796,4966,39,74,1048,453,536,2076,13594,1619,939,1265,28,1247,1374,236,113,103,2726,1061,24,1865,4781,3406,90,159,145,256,2,1,188,749,77,72,1050,99,4663,1886,240,239,1383,1016,1428,2282
602,6955,12420,7426,9176,10941,4298,956,4303,4322,732,204,0,0,36,353,675,398,824,442,855,1201,701,245,205,173,2317,1160,1739,5066,41,59,1061,460,566,1985,13675,1753,758,1267,32,1247,1416,247,100,95,2637,945,39,1737,4664,3431,92,89,260,224,1,1,210,772,64,82,966,87,4563,2016,202,327,1353,1013,1414,2275
629,7045,12181,7307,9147,11214,4497,662,4280,4372,676,186,1,0,33,416,632,442,482,534,1004,1114,635,236,271,195,2280,1154,1847,5176,49,42,1079,556,676,2002,13912,1867,773,1181,28,1244,1386,246,116,92,2656,985,43,1660,4604,3523,53,25,273,333,1,1,216,778,75,85,936,83,4616,2062,211,201,1297,1020,1335,2248
635,7083,12311,7359,9134,11074,4495,911,4327,4410,701,169,2,0,30,496,540,587,1044,492,907,1287,646,221,222,169,2375,1088,1910,5343,115,32,1028,677,586,3343,13939,1816,806,1191,23,1269,1358,247,118,94,2662,815,43,1706,4517,3577,16,98,290,244,1,0,219,774,81,59,905,59,4611,2093,214,242,1206,1039,1356,2221
645,6991,12229,7297,9032,10970,4437,917,4291,4372,625,153,2,0,31,327,521,594,867,416,842,1225,680,218,220,187,2420,1102,1877,5172,97,40,1031,522,639,4077,13705,1655,830,1241,46,1369,1476,237,111,91,2586,990,44,1701,4486,3595,46,123,135,135,5,1,217,761,73,55,936,84,4775,2080,256,276,1300,1067,1394,2380
675,6878,12237,7108,8881,10990,4457,1109,4123,4177,644,160,4,1,25,320,595,468,702,447,695,1144,647,228,190,150,2319,1170,1935,5071,103,28,1114,525,602,3899,13780,1492,889,1305,32,1392,1461,255,107,105,2450,1143,44,1774,4660,3411,41,85,195,100,1,0,226,782,72,50,972,83,4793,2104,238,206,1313,1153,1466,2355
694,6912,12085,7328,8818,10979,4584,992,4194,4103,748,179,5,0,43,337,692,478,1219,645,697,1208,621,217,217,186,2521,1302,1892,4861,93,64,1035,451,576,3987,13452,1642,883,1415,31,1460,1564,274,112,103,2463,1224,55,1661,4665,3392,131,125,408,130,4,0,225,758,77,63,1040,53,4716,2041,250,205,1303,1184,1601,2153
646,6778,12275,7225,8890,10999,4438,948,4068,4282,761,254,3,0,59,338,710,506,1022,468,756,1167,593,228,277,239,2327,1016,1818,4834,53,49,1079,512,609,4121,13434,1632,851,1302,46,1475,1564,277,123,107,2430,766,39,1598,4643,3464,90,96,395,226,3,0,231,733,75,61,1173,65,4409,2104,346,331,1357,1280,1447,2138
639,6731,12266,7096,8535,10877,4652,989,4066,4406,737,303,3,0,78,367,730,464,730,498,780,1172,653,279,309,217,2399,1049,1789,4753,93,100,994,521,596,4236,13529,1663,862,1335,50,1550,1671,283,122,101,2519,1258,48,1548,4584,3321,30,156,486,201,2,1,258,701,68,88,1086,73,4989,2218,312,478,1332,1198,1503,2173
766,6561,12002,6921,8362,10653,4373,1120,3996,4166,739,335,3,0,70,356,820,453,1217,447,626,1126,576,259,229,148,2455,1156,1696,4752,118,66,979,478,554,3865,13594,1858,845,1354,44,1472,1624,281,120,102,2547,1347,37,1560,4564,3341,45,54,483,130,2,0,255,678,78,73,1129,62,4666,2387,283,518,1291,1249,1490,2086
1266,6644,12068,7035,8124,10632,4726,1749,4232,4301,766,220,2,0,71,344,724,483,1441,634,567,1156,628,210,259,155,2605,1092,1662,4956,64,54,963,517,530,2035,13626,1838,952,1310,39,1529,1690,256,101,93,2684,854,39,1541,4440,3220,46,82,250,157,2,0,278,725,70,48,1048,64,4499,2420,302,423,1344,1200,1548,2230
1336,6259,11452,6761,7759,10328,4420,1321,4175,4326,798,232,3,0,85,356,763,477,1347,496,601,1299,645,198,235,138,2553,1122,1671,5083,51,55,1046,552,447,2130,13432,1627,933,1297,42,1569,1748,266,112,90,2663,745,42,1443,4276,2980,20,19,124,146,7,1,260,771,73,46,1058,59,4354,2306,294,235,1376,1215,1578,2226
681,6191,11188,7120,7850,9764,4394,778,4192,4386,765,233,3,0,75,355,587,424,1135,524,788,1162,660,271,213,123,2463,1055,1817,5110,44,44,1105,558,525,2048,13135,1469,890,1298,44,1540,1705,253,101,114,2721,880,42,1458,4417,3082,23,99,113,197,2,0,260,754,90,53,1126,71,4245,2300,294,276,1222,1259,1460,2144
975,6101,11927,7311,8070,10222,4374,1332,4114,4442,777,296,3,0,87,473,646,439,1179,379,653,1301,749,217,203,160,2450,1214,1621,4929,40,44,942,516,537,2056,13311,1492,878,1278,70,1477,1608,247,123,109,2844,1113,40,1448,4240,2950,36,142,122,172,3,0,225,711,88,41,1088,81,4282,2403,347,283,1239,1275,1451,2019
1891,6324,11498,7035,7754,9794,4528,2091,4239,4621,757,363,3,0,93,491,713,444,1741,639,671,1220,732,242,215,187,2496,1095,1608,4991,46,59,979,473,489,2127,12922,1564,949,1383,43,1420,1566,256,115,103,3042,917,41,1383,3909,2950,27,199,102,174,3,0,251,756,77,41,1043,59,4200,2540,341,289,1223,1212,1456,1902
1860,5987,11385,6989,7444,9622,4259,1793,4357,4846,808,395,3,0,105,396,701,535,2126,519,588,1187,659,224,193,171,2597,1137,1657,5077,59,63,948,415,601,2024,12788,1604,990,1336,55,1389,1618,274,110,103,3070,984,36,1404,3851,2871,26,116,123,109,7,0,230,707,70,41,1093,73,4150,2661,365,345,1300,1157,1669,2019
1512,5822,11311,6861,7087,9876,4452,1346,4234,4613,838,368,2,0,88,383,689,470,1892,516,715,1180,622,230,222,159,2626,1177,1564,5018,51,44,867,483,546,1985,12970,1517,1025,1391,56,1303,1521,261,111,100,3019,1076,43,1356,3983,2646,37,49,127,144,3,1,205,681,79,39,1257,71,4306,2637,380,264,1286,1123,1777,1993
1394,5750,11437,6785,6930,10017,4463,1194,4137,4529,884,355,2,0,95,406,677,620,1568,513,565,1090,646,188,148,97,2491,1174,1538,4992,24,38,881,419,549,1928,13132,1586,1068,1367,43,1230,1417,244,112,100,3112,1220,28,1322,4089,2590,12,25,105,173,8,0,190,710,74,41,1205,56,4535,2829,304,200,1117,1046,1973,1983
1083,5752,11036,6563,6769,9367,4269,1039,4134,4458,750,332,2,0,64,380,592,554,853,684,587,1073,563,191,173,89,2332,970,1539,4775,22,19,784,377,500,1964,12508,1528,1070,1224,74,1193,1351,229,98,93,3091,1302,27,1326,4108,2653,19,8,110,124,2,0,196,655,84,52,1074,61,4388,3007,284,182,1053,1089,1688,1895
701,5467,11741,6714,6913,10310,4353,633,4068,4532,704,310,1,0,20,391,544,360,758,418,619,1275,560,219,135,107,2537,1004,1474,4796,22,20,774,391,433,2049,12966,1804,994,1246,25,1124,1264,240,112,95,2932,1358,28,1249,4209,2582,16,27,147,109,2,0,205,588,80,67,1028,69,4694,2875,270,189,1062,958,1770,1858
571,5533,11349,6305,6404,9994,4610,545,4004,4422,689,297,24,1,21,363,637,396,33,513,703,1602,581,243,179,136,2410,1086,1403,4733,31,14,664,418,345,2340,12809,1559,994,1225,26,1069,1246,229,102,103,3194,1048,33,1270,4078,2613,18,17,164,202,5,0,202,586,78,56,1106,48,4383,3171,293,199,1008,1006,1763,1771
768,5475,10897,6223,6408,9639,4365,741,4172,4306,709,334,3,0,22,386,596,446,39,421,562,1034,557,240,174,213,2467,1106,1386,4785,54,11,648,412,321,1929,12379,1400,925,1292,25,1139,1257,228,100,99,2827,1173,29,1293,3888,2560,62,55,271,176,2,0,198,597,71,64,1115,56,4234,2866,213,198,1097,1071,1698,1889
829,5485,11056,6297,6310,9750,4534,981,4162,4229,816,318,1,0,44,385,430,383,46,518,535,843,533,239,216,187,2371,1060,1294,4910,21,40,606,437,341,1713,12285,1296,912,1290,25,1110,1256,237,104,98,2764,1292,33,1220,3946,2609,87,7,246,204,7,0,200,575,74,75,1155,108,4374,2840,224,188,1140,1103,1878,1908
667,5408,11049,6227,6165,9765,4648,832,4079,4240,824,252,1,0,46,368,433,401,44,439,507,1009,577,219,228,191,2287,1076,1277,5058,13,36,686,474,314,1752,12411,1432,870,1186,21,1004,1155,228,104,95,3025,1422,25,1224,3941,2465,46,16,181,219,26,0,206,677,69,53,1137,109,4585,3122,235,122,1105,1027,1836,1844
748,5285,11486,5941,5766,10090,4701,1114,4021,4199,705,245,3,0,42,300,439,472,19,531,494,900,473,222,190,103,2271,1134,1355,4996,16,38,623,394,302,1846,11605,1460,973,1118,44,992,1076,321,106,94,2614,1354,29,1221,3927,2297,19,16,93,176,4,0,188,626,65,46,1160,119,4357,2734,245,118,1011,888,1749,1732
862,5175,11062,5917,5750,9885,4532,944,4057,4237,698,247,1,0,50,293,478,417,19,415,653,897,496,329,256,128,2408,1124,1394,5083,23,18,673,324,309,2306,11949,1417,998,1051,42,990,1076,294,107,105,3058,1298,43,1223,3789,2248,22,33,62,243,7,0,175,657,69,47,1096,110,4311,3099,237,159,1002,894,1781,1723
800,5293,11147,5896,5813,10049,4576,779,3972,4214,688,220,1,0,39,324,426,277,17,555,551,828,478,273,338,120,2263,1146,1355,5185,32,51,673,383,296,2450,12273,1205,979,1024,40,880,1008,282,106,105,2630,1302,35,1221,3630,2285,33,27,64,316,4,0,181,654,67,46,1150,109,4412,2819,213,186,961,875,1668,1785
818,5258,11302,6281,6008,9755,4680,1110,3948,4277,640,219,1,0,31,347,408,228,13,389,558,776,456,259,273,84,2278,1072,1247,5151,24,36,623,396,342,2420,12249,1146,996,1035,33,785,935,280,109,103,2474,1111,14,1156,3561,2339,71,16,152,225,4,0,164,601,77,43,1099,101,4180,2669,244,268,909,860,1693,1818
538,5435,10888,6524,5725,9588,5207,540,4001,4211,617,200,1,0,33,328,380,206,11,494,639,787,501,268,212,89,2251,1075,1216,5112,37,31,533,338,379,2384,12187,1167,1053,1018,36,769,905,298,102,105,2411,971,12,1128,3501,2309,15,5,160,193,20,0,167,546,76,43,1054,86,4129,2736,270,131,899,765,1790,1711
488,4965,10666,6230,5631,9347,4839,446,3862,4305,613,201,1,0,30,291,355,162,11,297,572,835,485,216,175,115,2249,1173,1162,5211,22,26,614,360,471,2378,12174,1199,1027,1070,31,704,881,301,96,107,2534,833,12,1132,3523,2278,9,6,140,170,26,0,179,556,63,30,836,76,3889,2820,209,109,935,723,1730,1810
390,5020,10877,6513,5672,9345,5022,480,3847,4339,680,181,1,0,29,335,307,171,15,422,682,771,458,222,200,124,2201,1201,1101,5059,12,18,629,305,465,2558,12338,1137,1008,1086,16,697,880,318,89,97,2392,826,14,1067,3566,2359,12,6,87,178,26,1,181,599,67,36,859,115,3830,2736,213,132,953,719,1665,1777
505,4946,11158,6657,5851,9628,5057,729,3826,4225,613,201,1,0,38,325,402,157,33,354,809,794,457,266,156,108,2152,1072,1114,5009,15,19,671,346,386,2624,12333,1175,954,1057,30,697,838,329,96,101,2292,779,19,1040,3732,2393,4,7,94,177,22,0,168,610,68,28,933,129,3862,2576,228,202,975,756,1662,1664
633,4925,11510,6298,5467,10253,5166,779,3706,4070,547,218,2,0,37,282,491,179,29,417,696,746,418,178,204,138,2123,1088,1106,5123,9,31,671,345,387,2639,12686,1224,904,1041,34,677,817,337,102,92,2464,789,22,1069,4256,2180,10,9,188,217,4,0,198,635,70,38,1017,145,3891,2741,259,262,930,747,1675,1600
483,4866,10990,6242,5624,9922,4990,484,3611,4072,541,215,1,0,27,253,431,187,31,505,567,866,425,205,267,169,2156,1149,1070,5067,25,30,619,294,366,3280,12282,1215,903,952,35,716,873,369,99,89,2229,858,21,1072,4015,2203,50,13,344,269,3,0,186,611,63,32,998,124,3797,2497,223,131,956,683,1705,1556
421,4777,10759,6263,5579,9530,4885,428,3588,4168,572,204,2,0,38,279,352,154,17,484,701,1028,445,209,380,229,2190,1163,1183,5059,7,31,543,302,535,3540,12012,1344,884,863,18,696,833,312,98,86,2436,837,21,1064,3539,2262,22,7,241,355,6,1,177,573,96,27,929,109,3793,2591,205,230,942,672,1644,1572
585,4870,11015,6200,5579,9712,4896,516,3662,4315,576,217,1,0,74,284,353,195,26,334,563,1011,570,6,125,245,2290,1179,1050,5421,4,33,566,366,512,3687,12404,1319,915,853,16,629,776,318,101,91,2447,809,14,1075,3620,2339,26,7,176,188,6,0,176,504,77,26,910,111,3722,2493,9,100,938,648,1585,1674
459,4945,11180,5843,5483,9664,4900,490,3316,4318,555,244,3,0,107,217,342,148,17,463,505,1007,645,0,132,167,2168,1095,1001,5191,10,24,484,411,780,3674,12113,1239,857,851,18,628,775,311,105,87,2259,652,17,1073,3686,2299,13,9,121,139,5,1,180,472,57,27,969,90,3485,2348,0,143,943,622,1510,1547
424,4716,10932,5908,5474,9290,4726,548,3175,4221,521,230,1,0,80,229,308,143,14,426,341,823,469,0,112,115,2151,1012,1005,5209,12,44,452,349,533,3703,12008,1180,801,777,18,634,795,309,100,89,2423,554,14,1024,3712,2277,11,7,113,96,6,0,196,404,60,30,840,87,3435,2559,0,102,926,550,1501,1549
344,4622,10777,5570,5263,9384,4735,621,3112,4041,453,192,2,1,27,185,314,139,11,455,303,913,491,46,128,89,2129,1021,1071,5206,64,73,424,387,427,3256,11840,1149,767,804,17,610,751,289,100,94,2272,572,13,989,3842,2317,16,7,100,113,5,0,206,417,59,55,605,102,3976,2339,61,154,911,549,1390,1804
370,4405,10328,5915,5206,9048,4696,574,3241,3841,472,223,2,0,23,203,327,130,9,356,498,911,466,238,191,83,2099,1126,1012,5147,59,75,423,379,321,2345,11690,1120,745,736,29,622,782,274,114,79,2308,784,11,992,3738,2248,19,5,93,127,4,0,195,386,66,55,741,148,3646,2340,207,198,903,513,1472,1615
383,4508,9643,5707,5148,8690,4670,469,2932,3432,526,197,2,0,34,240,322,160,8,507,331,771,424,137,144,98,2201,1185,1066,5114,52,32,456,410,278,1987,11084,1120,753,806,31,586,773,288,112,78,2322,737,11,970,3521,2043,11,5,73,136,1,0,197,403,77,58,923,201,3180,2178,232,148,981,514,1394,1552
351,4120,10035,5653,5013,9032,4398,506,2912,3436,544,236,1,0,45,254,375,158,8,316,455,881,488,136,136,209,2198,1204,1009,5106,70,21,517,339,330,1902,11046,1100,817,755,25,509,666,292,109,78,2420,722,9,893,3760,2031,9,8,214,99,1,0,173,401,66,85,1006,243,3201,2244,241,160,904,448,1407,1512
375,4183,9986,5485,5037,8990,4453,543,2727,3398,621,257,1,0,23,286,336,214,9,311,470,865,490,172,125,238,2196,1136,1008,5041,74,22,443,352,254,1734,10890,1098,800,771,21,563,707,270,106,67,2257,606,15,906,3689,2054,9,17,180,89,2,0,174,389,58,79,999,142,3163,2130,226,139,894,464,1326,1382
337,3789,9988,5434,4771,8884,4344,430,2611,3482,520,208,0,0,22,225,391,188,7,285,451,728,447,173,128,110,2054,1175,999,4924,82,27,329,477,281,1672,10985,1184,800,737,16,601,768,271,98,78,2136,826,22,872,3598,1907,10,6,97,107,3,0,156,349,64,74,979,114,3186,2092,222,162,870,461,1279,1331
287,3825,9845,5378,4548,8696,4657,462,2535,3535,459,218,1,0,19,235,257,171,18,502,393,732,455,140,149,198,2056,1127,999,4945,115,17,342,530,246,1660,11057,1165,814,706,15,521,690,273,83,74,2204,937,14,857,3528,1661,9,6,160,116,1,0,173,369,65,53,907,93,3450,2174,207,151,897,440,1281,1400
381,3465,9831,4572,3999,8655,3968,414,2542,3568,609,234,0,0,29,291,359,147,8,307,505,770,531,149,128,212,2093,1151,932,4928,87,21,394,534,394,1604,10891,1102,798,708,11,526,642,274,82,77,2200,820,13,887,3406,1537,9,5,167,112,0,0,165,390,64,63,784,91,3391,2023,194,136,877,448,1258,1341
348,3334,9354,4166,3830,8427,3815,356,2404,3411,696,189,0,0,18,310,339,167,7,264,506,829,529,151,126,72,1739,1116,1011,4759,37,21,403,415,415,1605,10589,970,695,553,14,484,544,240,75,78,2047,743,11,921,3174,1372,10,5,47,99,0,0,171,397,50,59,773,104,3351,2016,202,175,865,451,1238,1416
339,3207,9667,4123,3752,8837,3781,411,2396,3353,739,208,0,0,13,311,328,249,16,230,457,859,500,130,136,90,1751,1087,1115,4852,43,15,427,455,263,1696,10704,992,755,665,14,510,568,256,81,72,2127,874,22,947,3497,1381,12,5,67,92,1,0,166,353,56,58,783,152,3258,2012,163,170,912,486,1406,1340
330,3414,9670,4621,3886,8715,4093,366,2446,3356,690,213,1,0,28,298,327,261,12,353,423,851,462,132,117,83,1775,1084,1066,4873,55,14,363,442,320,1821,10798,925,829,651,22,528,607,279,76,68,2135,747,23,1008,3479,1358,12,6,47,83,1,0,157,311,48,58,687,74,3251,1987,166,157,902,452,1399,1381
375,3163,9650,4771,3628,8465,4213,593,2353,3235,650,209,1,0,16,249,299,245,9,259,508,795,430,131,193,49,1906,1079,1041,4793,50,97,367,436,368,1711,10500,1052,835,675,13,475,547,292,69,69,2081,725,17,923,3370,1370,12,10,31,161,1,1,169,298,45,56,692,82,3081,1965,150,87,870,460,1346,1319
372,3023,9607,4633,3509,8316,4193,764,2269,3231,555,193,1,0,11,219,265,138,6,269,500,988,590,128,170,142,1850,1062,889,4811,41,88,362,559,305,1752,10323,862,748,598,16,505,572,278,63,69,2027,921,12,898,3323,1305,14,5,48,144,1,0,165,340,55,56,709,75,3271,1888,152,95,873,507,1241,1349
342,2967,9440,4392,3328,8221,4068,734,2253,3158,496,214,1,0,10,220,265,140,11,238,522,697,450,136,128,197,1814,975,924,4717,6,74,338,471,396,1514,10285,799,709,543,13,483,554,246,60,75,1966,804,14,907,3249,1207,14,14,68,92,0,0,148,301,50,53,731,61,3160,1866,143,93,857,470,1296,1278
379,2960,9474,4414,3288,8295,4126,760,2147,3008,582,198,2,0,4,339,284,152,11,346,493,611,384,155,141,178,1636,948,943,4676,4,19,340,504,373,1419,10280,830,702,596,12,507,567,231,70,69,1895,852,17,862,3257,1175,11,19,52,111,1,0,146,275,50,53,702,88,3120,1831,150,104,865,419,1219,1268
731,2793,8966,4427,3320,8007,3811,627,2109,3047,525,206,2,0,8,352,263,250,14,350,461,785,558,191,156,131,1729,972,908,4639,5,18,411,368,224,1539,9754,859,741,590,12,440,514,264,68,72,1977,963,138,842,3216,1256,10,21,28,122,2,0,150,267,55,54,655,105,3026,1875,147,127,813,455,1226,1227
389,2382,9620,3875,2237,8030,4086,1104,2071,2984,471,187,1,0,8,393,278,109,9,255,407,1137,520,233,174,42,1638,967,885,4663,4,52,459,347,299,1381,9800,807,697,539,12,446,510,231,60,66,1896,1022,20,752,3068,1190,8,25,43,119,1,0,141,253,47,54,624,112,3326,1906,196,90,877,409,1266,1230
363,2759,9215,4227,2970,7786,3889,967,2202,2908,481,213,1,0,37,415,306,118,13,313,391,900,384,172,159,84,1636,1036,853,4555,3,24,372,307,199,1050,9328,679,727,529,10,442,514,227,55,70,1929,936,15,703,3052,1107,8,16,93,105,0,0,152,248,40,52,602,96,3004,1901,151,81,830,408,1147,1165
337,2572,9169,3926,2923,7672,3600,1135,1991,2676,498,198,1,0,12,390,352,175,7,220,339,1007,416,154,141,34,1715,894,837,4686,8,15,365,367,264,1040,9176,669,636,572,14,416,499,206,59,61,2055,917,40,660,2989,1056,6,8,41,95,0,0,148,250,51,46,583,63,2903,1887,153,82,815,396,1051,1136
390,2473,8680,3968,2792,7065,3365,1178,2068,2572,523,183,0,0,10,401,363,161,19,274,328,987,406,152,103,26,1701,943,808,4726,20,38,328,306,263,1116,9051,649,656,563,11,398,480,219,71,70,2056,831,47,690,2896,1047,7,3,34,96,0,0,138,223,42,53,585,60,2743,1908,136,80,859,390,1006,1174
329,2518,8800,3808,2770,7341,3265,1040,2081,2598,503,193,0,1,7,302,418,174,17,255,304,927,434,123,85,70,1630,990,771,4650,35,12,326,298,289,1105,9138,782,639,543,11,371,464,227,97,66,1929,775,27,691,2803,1023,3,15,72,84,1,0,152,223,40,56,597,62,2573,1887,177,69,822,393,1057,1201
377,2440,9096,3660,2656,7382,3226,1327,2017,2652,458,176,1,0,5,191,320,167,10,317,303,930,407,146,62,73,1547,866,715,4577,4,22,419,253,264,966,9064,789,649,521,12,371,490,226,87,61,1834,673,11,640,2836,1023,5,41,78,67,0,0,135,288,45,57,567,59,2619,1848,173,76,808,354,1094,1114
414,2573,8974,3517,2645,7372,3216,1124,1932,2696,470,173,1,0,5,212,308,156,34,249,306,799,324,153,101,54,1472,847,741,4503,3,10,444,243,372,992,9041,704,611,509,14,368,422,217,85,62,1752,723,12,634,2719,989,5,39,39,104,0,0,130,232,54,75,588,64,2713,1848,167,52,806,382,1021,1145
395,2462,8291,3291,2680,7253,2935,693,1840,2492,497,162,0,0,11,223,321,148,11,252,249,431,276,103,82,33,1514,848,784,4492,5,13,430,315,390,949,8879,649,606,490,12,377,430,224,88,58,1790,826,9,645,2764,977,6,41,17,93,1,0,132,271,44,91,613,122,2820,1787,190,71,822,392,1061,1121
356,2454,8133,2868,2462,7148,2758,637,1818,2485,489,153,1,0,6,238,294,136,28,266,204,433,266,103,59,29,1461,811,782,4368,4,11,367,286,276,960,8792,615,614,508,12,381,446,237,92,59,1685,774,11,616,2685,926,4,40,19,76,0,0,138,231,43,92,543,87,2788,1801,182,66,833,376,1076,1105
368,2368,8526,2761,2425,7220,2623,911,1740,2454,456,179,0,0,7,198,288,112,21,245,185,415,263,88,76,44,1522,846,802,4316,3,10,333,298,227,854,8844,603,586,486,13,382,464,228,85,63,1642,804,9,662,2721,910,4,38,29,89,0,0,122,213,44,49,537,55,2640,1855,202,65,829,355,1163,1098
349,2428,8504,3152,2722,7338,2735,902,1917,2497,438,169,1,0,5,228,274,154,7,239,279,524,270,75,52,16,1509,756,751,4269,85,11,328,268,273,928,8710,808,615,512,7,378,443,239,85,59,1606,713,10,631,2793,979,4,9,15,65,0,0,141,224,39,45,484,46,2665,1731,154,49,818,333,1167,1080
389,2494,8604,3100,2693,7184,2677,1087,1962,2555,536,161,0,0,6,166,267,294,9,181,256,541,354,87,34,23,1603,783,696,4174,58,10,341,223,246,971,8550,775,724,627,10,378,515,242,86,63,1597,665,8,630,2784,963,3,4,20,53,2,0,128,212,40,45,463,51,2614,1704,142,46,846,368,1017,1096
367,2444,8002,3050,2685,6984,2658,835,1846,2291,514,156,0,0,6,210,278,224,6,222,264,411,284,119,63,28,1503,665,719,4225,46,12,286,218,303,1049,8459,736,717,469,9,373,462,256,86,66,1744,495,11,626,2671,939,2,2,40,88,0,0,136,214,56,46,472,46,2414,1791,176,54,864,343,972,1078
413,2535,8049,3128,2809,6978,2542,842,1863,2346,546,159,1,0,4,177,403,143,5,220,214,349,226,77,48,40,1498,706,702,4166,41,14,266,293,287,903,8477,763,589,467,11,360,464,256,82,67,1684,462,11,645,2669,943,3,3,41,51,0,0,108,197,63,45,436,56,2371,1753,165,68,868,329,985,1124
415,2605,7902,3207,2857,6746,2520,901,1953,2323,560,159,0,0,7,184,257,126,22,188,227,318,190,72,34,27,1410,682,676,4119,41,13,353,286,177,744,8306,783,568,443,12,359,477,243,82,68,1668,587,10,667,2670,968,1,3,18,90,1,0,124,247,43,46,404,73,2443,1789,161,43,890,327,1039,1172
